Date,Exercise,Category,Weight (kgs),Reps,Distance,Distance Unit,Time,Comment
2016-01-05,Overhead Press,Shoulders,54.0,10,,,,""
2016-01-05,Overhead Press,Shoulders,64.0,7,,,,""
2016-01-05,Overhead Press,Shoulders,73.0,4,,,,""
2016-01-08,Barbell Front Squat,Legs,20.0,11,,,,""
2016-01-08,Barbell Squat,Legs,40.0,10,,,,""
2016-01-08,Barbell Squat,Legs,50.0,10,,,,""
2016-01-08,Barbell Squat,Legs,60.0,10,,,,""
2016-01-08,Barbell Squat,Legs,70.0,10,,,,""
2016-01-08,Barbell Squat,Legs,80.0,7,,,,""
2016-01-08,Barbell Squat,Legs,80.0,5,,,,""
2016-01-08,Barbell Squat,Legs,80.0,5,,,,""
2016-01-08,Military Bench Press,Chest,20.0,20,,,,""
2016-01-08,Military Bench Press,Chest,50.0,10,,,,""
2016-01-08,Military Bench Press,Chest,70.0,4,,,,""
2016-01-08,Military Bench Press,Chest,50.0,10,,,,""
2016-01-08,Military Bench Press,Chest,50.0,10,,,,""
2016-01-08,Military Bench Press,Chest,50.0,10,,,,""
2016-01-08,Military Bench Press,Chest,50.0,10,,,,""
2016-01-08,Military Bench Press,Chest,50.0,10,,,,""
2016-01-08,Lat Pulldown,Back,50.0,10,,,,""
2016-01-08,Lat Pulldown,Back,50.0,10,,,,""
2016-01-08,Lat Pulldown,Back,50.0,10,,,,""
2016-01-08,Lat Pulldown,Back,50.0,10,,,,""
2016-01-08,Lat Pulldown,Back,50.0,10,,,,""
2016-01-08,Lat Pulldown,Back,50.0,10,,,,""
2016-01-08,Abdominal,Abs,40.0,20,,,,""
2016-01-08,Abdominal,Abs,50.0,6,,,,""
2016-01-12,Barbell Squat,Legs,20.0,10,,,,""
2016-01-12,Barbell Squat,Legs,40.0,10,,,,""
2016-01-12,Barbell Squat,Legs,50.0,10,,,,""
2016-01-12,Barbell Squat,Legs,60.0,10,,,,""
2016-01-12,Barbell Squat,Legs,70.0,10,,,,""
2016-01-12,Barbell Squat,Legs,70.0,10,,,,""
2016-01-12,Barbell Squat,Legs,80.0,10,,,,""
2016-01-12,Barbell Squat,Legs,90.0,6,,,,""
2016-01-12,Barbell Squat,Legs,100.0,4,,,,""
2016-01-12,Barbell Squat,Legs,105.0,2,,,,""
2016-01-12,Military Bench Press,Chest,20.0,10,,,,""
2016-01-12,Military Bench Press,Chest,50.0,10,,,,""
2016-01-12,Military Bench Press,Chest,60.0,10,,,,""
2016-01-18,Leg Press,Legs,100.0,10,,,,""
2016-01-18,Leg Press,Legs,150.0,10,,,,""
2016-01-18,Leg Press,Legs,200.0,10,,,,""
2016-01-18,Leg Press,Legs,240.0,10,,,,""
2016-01-18,Leg Press,Legs,260.0,4,,,,""
2016-01-18,Leg Press,Legs,100.0,14,,,,""
2016-01-18,Military Bench Press,Chest,20.0,14,,,,""
2016-01-18,Military Bench Press,Chest,50.0,10,,,,""
2016-01-18,Military Bench Press,Chest,60.0,10,,,,""
2016-01-18,Military Bench Press,Chest,60.0,10,,,,""
2016-01-18,Military Bench Press,Chest,60.0,6,,,,""
2016-01-18,Lat Pulldown,Back,50.0,10,,,,""
2016-01-18,Lat Pulldown,Back,50.0,10,,,,""
2016-01-18,Lat Pulldown,Back,50.0,10,,,,""
2016-01-18,Lat Pulldown,Back,50.0,10,,,,""
2016-01-18,Lat Pulldown,Back,50.0,10,,,,""
2016-01-18,Lat Pulldown,Back,50.0,10,,,,""
2016-01-18,Abdominal,Abs,40.0,20,,,,""
2016-01-18,Abdominal,Abs,40.0,10,,,,""
2016-01-26,Military Bench Press,Chest,20.0,14,,,,""
2016-01-26,Military Bench Press,Chest,50.0,10,,,,""
2016-01-26,Military Bench Press,Chest,60.0,10,,,,""
2016-01-26,Military Bench Press,Chest,70.0,7,,,,""
2016-01-26,Military Bench Press,Chest,75.0,3,,,,""
2016-01-26,Military Bench Press,Chest,77.5,2,,,,""
2016-01-26,Military Bench Press,Chest,80.0,1,,,,""
2016-01-26,Military Bench Press,Chest,82.5,1,,,,""
2016-01-26,Lat Pulldown,Back,50.0,22,,,,""
2016-01-26,Lat Pulldown,Back,50.0,7,,,,""
2016-01-26,Lat Pulldown,Back,60.0,7,,,,""
2016-01-26,Lat Pulldown,Back,70.0,8,,,,""
2016-01-26,Lat Pulldown,Back,80.0,4,,,,""
2016-01-26,One Legpress,Legs,40.0,10,,,,""
2016-01-26,Leg Press,Legs,160.0,10,,,,""
2016-01-26,Leg Press,Legs,210.0,10,,,,""
2016-01-26,Leg Press,Legs,240.0,5,,,,""
2016-01-29,Barbell Squat,Legs,20.0,10,,,,""
2016-01-29,Barbell Squat,Legs,60.0,10,,,,""
2016-01-29,Barbell Squat,Legs,80.0,10,,,,""
2016-01-29,Barbell Squat,Legs,90.0,10,,,,""
2016-01-29,Barbell Squat,Legs,100.0,5,,,,""
2016-01-29,Barbell Squat,Legs,110.0,3,,,,""
2016-01-29,Barbell Squat,Legs,60.0,13,,,,""
2016-01-29,Seated Dumbbell Press,Shoulders,12.5,15,,,,""
2016-01-29,Seated Dumbbell Press,Shoulders,12.5,16,,,,""
2016-01-29,Seated Dumbbell Press,Shoulders,15.0,10,,,,""
2016-01-29,Seated Dumbbell Press,Shoulders,17.5,6,,,,""
2016-01-29,Seated Dumbbell Press,Shoulders,17.5,8,,,,""
2016-01-29,Barbell Curl,Biceps,17.5,6,,,,""
2016-01-29,Shoulder Shit,Shoulders,5.0,10,,,,""
2016-01-29,Abdominal,Abs,40.0,20,,,,""
2016-01-29,Crunch,Abs,0.0,10,,,,""
2016-01-29,Crunch,Abs,0.0,10,,,,""
2016-02-01,Military Bench Press,Chest,20.0,14,,,,""
2016-02-01,Military Bench Press,Chest,50.0,10,,,,""
2016-02-01,Military Bench Press,Chest,60.0,10,,,,""
2016-02-01,Military Bench Press,Chest,70.0,6,,,,""
2016-02-01,Military Bench Press,Chest,70.0,5,,,,""
2016-02-01,Military Bench Press,Chest,70.0,5,,,,""
2016-02-01,Military Bench Press,Chest,70.0,5,,,,""
2016-02-01,Military Bench Press,Chest,50.0,10,,,,""
2016-02-01,Barbell Squat,Legs,50.0,10,,,,""
2016-02-01,Barbell Squat,Legs,50.0,15,,,,""
2016-02-01,Barbell Squat,Legs,50.0,20,,,,""
2016-02-01,Barbell Squat,Legs,50.0,15,,,,""
2016-02-01,Barbell Press,Shoulders,50.0,6,,,,""
2016-02-01,Barbell Press,Shoulders,50.0,4,,,,""
2016-02-01,Lat Pulldown,Back,60.0,10,,,,""
2016-02-01,Lat Pulldown,Back,70.0,10,,,,""
2016-02-01,Lat Pulldown,Back,80.0,6,,,,""
2016-02-01,Lat Pulldown,Back,40.0,10,,,,""
2016-02-01,Rope Push Down,Triceps,30.0,15,,,,""
2016-02-02,Deadlift,Back,60.0,10,,,,""
2016-02-02,Deadlift,Back,80.0,10,,,,""
2016-02-02,Deadlift,Back,90.0,5,,,,""
2016-02-02,Deadlift,Back,100.0,3,,,,""
2016-02-02,Deadlift,Back,110.0,2,,,,""
2016-02-02,Deadlift,Back,90.0,5,,,,""
2016-02-02,Deadlift,Back,60.0,10,,,,""
2016-02-02,Leg Press,Legs,120.0,10,,,,""
2016-02-02,Leg Press,Legs,220.0,10,,,,""
2016-02-02,Leg Press,Legs,250.0,5,,,,""
2016-02-02,Leg Press,Legs,270.0,7,,,,""
2016-02-02,Leg Press,Legs,170.0,10,,,,""
2016-02-02,Rope Push Down,Triceps,30.0,15,,,,""
2016-02-02,Rope Push Down,Triceps,35.0,10,,,,""
2016-02-02,Rope Push Down,Triceps,40.0,8,,,,""
2016-02-02,Rope Push Down,Triceps,25.0,10,,,,""
2016-02-02,Abdominal,Abs,40.0,22,,,,""
2016-02-02,Abdominal,Abs,45.0,15,,,,""
2016-02-02,Abdominal,Abs,50.0,10,,,,""
2016-02-08,Incline Barbell Bench Press,Chest,20.0,10,,,,""
2016-02-08,Incline Barbell Bench Press,Chest,50.0,12,,,,""
2016-02-08,Incline Barbell Bench Press,Chest,60.0,10,,,,""
2016-02-08,Incline Barbell Bench Press,Chest,65.0,6,,,,""
2016-02-08,Incline Barbell Bench Press,Chest,70.0,2,,,,""
2016-02-08,Lat Pulldown,Back,60.0,10,,,,""
2016-02-08,Lat Pulldown,Back,60.0,10,,,,""
2016-02-08,Lat Pulldown,Back,60.0,10,,,,""
2016-02-08,Lat Pulldown,Back,60.0,10,,,,""
2016-02-08,Lat Pulldown,Back,60.0,10,,,,""
2016-02-08,Leg Press,Legs,150.0,10,,,,""
2016-02-08,Leg Press,Legs,200.0,10,,,,""
2016-02-08,Leg Press,Legs,250.0,10,,,,""
2016-02-09,Barbell Squat,Legs,60.0,12,,,,""
2016-02-09,Barbell Squat,Legs,90.0,10,,,,""
2016-02-09,Barbell Squat,Legs,100.0,6,,,,""
2016-02-09,Barbell Squat,Legs,110.0,6,,,,""
2016-02-09,Barbell Squat,Legs,115.0,3,,,,""
2016-02-09,Barbell Squat,Legs,120.0,2,,,,""
2016-02-09,Barbell Squat,Legs,60.0,4,,,,""
2016-02-09,Seated Dumbbell Press,Shoulders,12.5,15,,,,""
2016-02-09,Seated Dumbbell Press,Shoulders,12.5,10,,,,""
2016-02-09,Seated Dumbbell Press,Shoulders,12.5,15,,,,""
2016-02-09,Dumbbell Curl,Biceps,12.5,10,,,,""
2016-02-09,Abdominal,Abs,40.0,22,,,,""
2016-02-09,Abdominal,Abs,55.0,7,,,,""
2016-02-09,Abdominal,Abs,40.0,23,,,,""
2016-02-09,Rope Push Down,Triceps,30.0,22,,,,""
2016-02-09,Rope Push Down,Triceps,30.0,10,,,,""
2016-02-09,Rope Push Down,Triceps,30.0,10,,,,""
2016-02-10,Military Bench Press,Chest,20.0,20,,,,""
2016-02-10,Military Bench Press,Chest,50.0,10,,,,""
2016-02-10,Military Bench Press,Chest,60.0,10,,,,""
2016-02-10,Military Bench Press,Chest,60.0,10,,,,""
2016-02-10,Military Bench Press,Chest,60.0,10,,,,""
2016-02-10,Military Bench Press,Chest,60.0,6,,,,""
2016-02-10,Military Bench Press,Chest,50.0,10,,,,""
2016-02-10,Hack Squat,Legs,50.0,10,,,,""
2016-02-10,Hack Squat,Legs,80.0,10,,,,""
2016-02-10,Hack Squat,Legs,90.0,5,,,,""
2016-02-10,Abdominal,Abs,40.0,30,,,,""
2016-02-10,Abdominal,Abs,40.0,20,,,,""
2016-02-10,Abdominal,Abs,50.0,5,,,,""
2016-02-10,Lat Pulldown,Back,60.0,10,,,,""
2016-02-10,Lat Pulldown,Back,70.0,10,,,,""
2016-02-12,Deadlift,Back,60.0,10,,,,""
2016-02-12,Deadlift,Back,90.0,6,,,,""
2016-02-12,Deadlift,Back,100.0,5,,,,""
2016-02-12,Deadlift,Back,60.0,5,,,,""
2016-02-12,Barbell Press,Shoulders,20.0,10,,,,""
2016-02-12,Barbell Press,Shoulders,30.0,10,,,,""
2016-02-12,Barbell Press,Shoulders,30.0,10,,,,""
2016-02-12,Barbell Press,Shoulders,40.0,6,,,,""
2016-02-12,Barbell Press,Shoulders,40.0,6,,,,""
2016-02-12,Barbell Press,Shoulders,40.0,6,,,,""
2016-02-12,Barbell Press,Shoulders,40.0,4,,,,""
2016-02-12,Seated Dumbbell Press,Shoulders,15.0,11,,,,""
2016-02-12,Seated Dumbbell Press,Shoulders,15.0,11,,,,""
2016-02-12,Seated Dumbbell Press,Shoulders,15.0,8,,,,""
2016-02-12,Seated Dumbbell Press,Shoulders,15.0,6,,,,""
2016-02-12,Seated Dumbbell Press,Shoulders,15.0,7,,,,""
2016-02-12,Barbell Curl,Biceps,15.0,5,,,,""
2016-02-12,Shoulder Shit,Shoulders,4.0,10,,,,""
2016-02-12,Barbell Curl,Biceps,12.5,10,,,,""
2016-02-12,Shoulder Shit,Shoulders,6.0,10,,,,""
2016-02-12,Barbell Curl,Biceps,12.5,10,,,,""
2016-02-12,Abdominal,Abs,55.0,10,,,,""
2016-02-12,Abdominal,Abs,40.0,20,,,,""
2016-02-12,Abdominal,Abs,30.0,40,,,,""
2016-02-12,Seated Cable Row,Back,40.0,10,,,,""
2016-02-12,Seated Cable Row,Back,40.0,15,,,,""
2016-02-12,Seated Cable Row,Back,40.0,10,,,,""
2016-02-16,Leg Press,Legs,150.0,10,,,,""
2016-02-16,Leg Press,Legs,200.0,10,,,,""
2016-02-16,Leg Press,Legs,250.0,11,,,,""
2016-02-16,Leg Press,Legs,270.0,4,,,,""
2016-02-16,Leg Press,Legs,280.0,5,,,,""
2016-02-16,Military Bench Press,Chest,20.0,10,,,,""
2016-02-16,Military Bench Press,Chest,40.0,15,,,,""
2016-02-16,Military Bench Press,Chest,50.0,10,,,,""
2016-02-16,Military Bench Press,Chest,60.0,10,,,,""
2016-02-16,Military Bench Press,Chest,40.0,15,,,,""
2016-02-16,Military Bench Press,Chest,60.0,11,,,,""
2016-02-16,Military Bench Press,Chest,40.0,15,,,,""
2016-02-16,Abdominal,Abs,40.0,20,,,,""
2016-02-16,Abdominal,Abs,40.0,20,,,,""
2016-02-16,Abdominal,Abs,40.0,20,,,,""
2016-02-16,Abdominal,Abs,40.0,20,,,,""
2016-02-16,Rope Push Down,Triceps,20.0,30,,,,""
2016-02-16,Rope Push Down,Triceps,20.0,20,,,,""
2016-02-16,Rope Push Down,Triceps,20.0,12,,,,""
2016-02-19,Dumbbell Curl,Biceps,12.5,10,,,,""
2016-02-19,Shoulder Shit,Shoulders,6.0,10,,,,""
2016-02-19,Arnold Dumbbell Press,Shoulders,12.5,10,,,,""
2016-02-19,Barbell Squat,Legs,20.0,10,,,,""
2016-02-19,Barbell Squat,Legs,60.0,10,,,,""
2016-02-19,Barbell Squat,Legs,60.0,10,,,,""
2016-02-19,Barbell Squat,Legs,90.0,7,,,,""
2016-02-19,Box Squat,Legs,90.0,5,,,,""
2016-02-19,Box Squat,Legs,90.0,5,,,,""
2016-02-19,Box Squat,Legs,100.0,5,,,,""
2016-02-19,Box Squat,Legs,110.0,5,,,,""
2016-02-19,Box Squat,Legs,120.0,3,,,,""
2016-02-19,Box Squat,Legs,120.0,4,,,,""
2016-02-19,Lat Pulldown,Back,60.0,15,,,,""
2016-02-19,Lat Pulldown,Back,70.0,10,,,,""
2016-02-19,Lat Pulldown,Back,80.0,4,,,,""
2016-02-19,Lat Pulldown,Back,50.0,10,,,,""
2016-02-19,Lat Pulldown,Back,40.0,14,,,,""
2016-02-19,Lat Pulldown,Back,30.0,10,,,,""
2016-02-21,Leg Press,Legs,100.0,10,,,,""
2016-02-21,Leg Press,Legs,140.0,10,,,,""
2016-02-21,Leg Press,Legs,180.0,10,,,,""
2016-02-21,Leg Press,Legs,220.0,10,,,,""
2016-02-21,Leg Press,Legs,260.0,10,,,,""
2016-02-21,Leg Press,Legs,280.0,4,,,,""
2016-02-21,Barbell Press,Shoulders,20.0,10,,,,""
2016-02-21,Barbell Press,Shoulders,30.0,10,,,,""
2016-02-21,Barbell Press,Shoulders,35.0,11,,,,""
2016-02-21,Barbell Press,Shoulders,35.0,6,,,,""
2016-02-21,Barbell Press,Shoulders,35.0,6,,,,""
2016-02-21,Barbell Press,Shoulders,35.0,6,,,,""
2016-02-21,Barbell Press,Shoulders,35.0,6,,,,""
2016-02-21,Barbell Press,Shoulders,30.0,7,,,,""
2016-02-21,Barbell Press,Shoulders,20.0,10,,,,""
2016-02-21,Abdominal,Abs,40.0,20,,,,""
2016-02-21,Incline Dumbbell Bench Press,Chest,15.0,10,,,,""
2016-02-21,Incline Dumbbell Bench Press,Chest,17.5,10,,,,""
2016-02-21,Incline Dumbbell Bench Press,Chest,20.0,8,,,,""
2016-02-21,Incline Dumbbell Bench Press,Chest,20.0,5,,,,""
2016-02-21,Abdominal,Abs,40.0,20,,,,""
2016-02-21,Abdominal,Abs,40.0,20,,,,""
2016-02-23,Military Bench Press,Chest,20.0,10,,,,""
2016-02-23,Military Bench Press,Chest,50.0,10,,,,""
2016-02-23,Military Bench Press,Chest,60.0,10,,,,""
2016-02-23,Military Bench Press,Chest,60.0,8,,,,""
2016-02-23,Military Bench Press,Chest,60.0,8,,,,""
2016-02-23,Military Bench Press,Chest,60.0,8,,,,""
2016-02-23,Military Bench Press,Chest,60.0,8,,,,""
2016-02-23,Deadlift,Back,60.0,10,,,,""
2016-02-23,Deadlift,Back,60.0,15,,,,""
2016-02-23,Deadlift,Back,80.0,6,,,,""
2016-02-23,Deadlift,Back,90.0,5,,,,""
2016-02-23,Deadlift,Back,100.0,2,,,,""
2016-02-23,Seated Dumbbell Press,Shoulders,12.5,10,,,,""
2016-02-23,Seated Dumbbell Press,Shoulders,12.5,15,,,,""
2016-02-23,Seated Dumbbell Press,Shoulders,12.5,10,,,,""
2016-02-23,Seated Dumbbell Press,Shoulders,12.5,10,,,,""
2016-02-23,Seated Dumbbell Press,Shoulders,12.5,10,,,,""
2016-02-29,Barbell Squat,Legs,40.0,10,,,,""
2016-02-29,Barbell Squat,Legs,60.0,10,,,,""
2016-02-29,Barbell Squat,Legs,80.0,6,,,,""
2016-02-29,Barbell Squat,Legs,90.0,5,,,,""
2016-02-29,Barbell Squat,Legs,90.0,5,,,,""
2016-02-29,Barbell Squat,Legs,90.0,5,,,,""
2016-02-29,Barbell Squat,Legs,90.0,5,,,,""
2016-02-29,Barbell Squat,Legs,100.0,5,,,,""
2016-02-29,Barbell Squat,Legs,105.0,1,,,,""
2016-02-29,Leg Press,Legs,100.0,11,,,,""
2016-02-29,Leg Press,Legs,100.0,10,,,,""
2016-02-29,Leg Press,Legs,100.0,10,,,,""
2016-02-29,Leg Press,Legs,100.0,10,,,,""
2016-02-29,Leg Press,Legs,100.0,10,,,,""
2016-02-29,Leg Press,Legs,100.0,10,,,,""
2016-02-29,Leg Press,Legs,100.0,10,,,,""
2016-02-29,Leg Press,Legs,100.0,10,,,,""
2016-02-29,Leg Press,Legs,100.0,10,,,,""
2016-02-29,Leg Press,Legs,100.0,10,,,,""
2016-02-29,Leg Press,Legs,100.0,10,,,,""
2016-02-29,Leg Press,Legs,100.0,10,,,,""
2016-02-29,Leg Press,Legs,100.0,10,,,,""
2016-02-29,Leg Press,Legs,100.0,10,,,,""
2016-02-29,Barbell Press,Shoulders,20.0,10,,,,""
2016-02-29,Barbell Press,Shoulders,30.0,10,,,,""
2016-02-29,Barbell Press,Shoulders,35.0,10,,,,""
2016-02-29,Barbell Press,Shoulders,40.0,5,,,,""
2016-03-01,Incline Barbell Bench Press,Chest,20.0,12,,,,""
2016-03-01,Incline Barbell Bench Press,Chest,40.0,10,,,,""
2016-03-01,Incline Barbell Bench Press,Chest,50.0,10,,,,""
2016-03-01,Incline Barbell Bench Press,Chest,60.0,10,,,,""
2016-03-01,Incline Barbell Bench Press,Chest,65.0,5,,,,""
2016-03-01,Incline Barbell Bench Press,Chest,65.0,5,,,,""
2016-03-01,Incline Barbell Bench Press,Chest,65.0,4,,,,""
2016-03-01,Hack Squat,Legs,0.0,10,,,,""
2016-03-01,Hack Squat,Legs,40.0,10,,,,""
2016-03-01,Hack Squat,Legs,70.0,10,,,,""
2016-03-01,Hack Squat,Legs,70.0,10,,,,""
2016-03-01,Lat Pulldown,Back,70.0,10,,,,""
2016-03-01,Lat Pulldown,Back,70.0,10,,,,""
2016-03-01,Lat Pulldown,Back,70.0,10,,,,""
2016-03-01,Lat Pulldown,Back,70.0,10,,,,""
2016-03-01,Lat Pulldown,Back,70.0,10,,,,""
2016-03-01,Seated Dumbbell Press,Shoulders,12.5,20,,,,""
2016-03-01,Seated Dumbbell Press,Shoulders,12.5,10,,,,""
2016-03-01,Seated Dumbbell Press,Shoulders,12.5,10,,,,""
2016-03-01,Seated Dumbbell Press,Shoulders,12.5,10,,,,""
2016-03-01,Seated Dumbbell Press,Shoulders,12.5,11,,,,""
2016-03-01,Seated Dumbbell Press,Shoulders,12.5,8,,,,""
2016-03-01,Dumbbell Curl,Biceps,12.5,14,,,,""
2016-03-01,Dumbbell Curl,Biceps,12.5,10,,,,""
2016-03-03,Cycling,Cardio,,,10.0,km,0:00:00,""
2016-03-04,Leg Press,Legs,150.0,10,,,,""
2016-03-04,Leg Press,Legs,200.0,10,,,,""
2016-03-04,Leg Press,Legs,250.0,12,,,,""
2016-03-04,Leg Press,Legs,280.0,7,,,,""
2016-03-04,Leg Press,Legs,200.0,10,,,,""
2016-03-04,Leg Press,Legs,200.0,10,,,,""
2016-03-04,Leg Press,Legs,200.0,10,,,,""
2016-03-04,Seated Dumbbell Press,Shoulders,12.5,15,,,,""
2016-03-04,Seated Dumbbell Press,Shoulders,15.0,10,,,,""
2016-03-04,Seated Dumbbell Press,Shoulders,17.5,10,,,,""
2016-03-04,Seated Dumbbell Press,Shoulders,20.0,7,,,,""
2016-03-04,Seated Dumbbell Press,Shoulders,22.5,2,,,,""
2016-03-04,Seated Dumbbell Press,Shoulders,15.0,7,,,,""
2016-03-04,Seated Dumbbell Press,Shoulders,15.0,6,,,,""
2016-03-04,Abdominal,Abs,45.0,20,,,,""
2016-03-04,Abdominal,Abs,45.0,20,,,,""
2016-03-04,Abdominal,Abs,45.0,20,,,,""
2016-03-04,Abdominal,Abs,45.0,15,,,,""
2016-03-04,Bar Pushdown,Triceps,35.0,15,,,,""
2016-03-04,Bar Pushdown,Triceps,35.0,15,,,,""
2016-03-04,Bar Pushdown,Triceps,40.0,15,,,,""
2016-03-04,Bar Pushdown,Triceps,45.0,10,,,,""
2016-03-08,Barbell Squat,Legs,60.0,10,,,,""
2016-03-08,Barbell Squat,Legs,90.0,6,,,,""
2016-03-08,Barbell Squat,Legs,100.0,6,,,,""
2016-03-08,Barbell Squat,Legs,100.0,6,,,,""
2016-03-08,Barbell Squat,Legs,110.0,6,,,,""
2016-03-08,Barbell Squat,Legs,90.0,7,,,,""
2016-03-08,Barbell Squat,Legs,60.0,10,,,,""
2016-03-08,Barbell Squat,Legs,60.0,8,,,,""
2016-03-08,Box Squat,Legs,80.0,5,,,,""
2016-03-08,Box Squat,Legs,90.0,5,,,,""
2016-03-08,Box Squat,Legs,110.0,5,,,,""
2016-03-14,Leg Press,Legs,100.0,10,,,,""
2016-03-14,Leg Press,Legs,150.0,10,,,,""
2016-03-14,Leg Press,Legs,200.0,10,,,,""
2016-03-14,Leg Press,Legs,250.0,10,,,,""
2016-03-14,Leg Press,Legs,200.0,10,,,,""
2016-03-14,Leg Press,Legs,150.0,10,,,,""
2016-03-14,Leg Press,Legs,100.0,10,,,,""
2016-03-14,Lat Pulldown,Back,70.0,10,,,,""
2016-03-14,Lat Pulldown,Back,70.0,10,,,,""
2016-03-14,Lat Pulldown,Back,70.0,7,,,,""
2016-03-14,Lat Pulldown,Back,60.0,10,,,,""
2016-03-14,Lat Pulldown,Back,50.0,7,,,,""
2016-03-14,Military Bench Press,Chest,20.0,7,,,,""
2016-03-14,Military Bench Press,Chest,50.0,7,,,,""
2016-03-14,Military Bench Press,Chest,60.0,7,,,,""
2016-03-14,Military Bench Press,Chest,65.0,7,,,,""
2016-03-14,Military Bench Press,Chest,60.0,7,,,,""
2016-03-14,Military Bench Press,Chest,50.0,7,,,,""
2016-03-14,Military Bench Press,Chest,50.0,7,,,,""
2016-03-14,Basketball,Cardio,,,0.0,m,1:30:00,""
2016-03-14,Cycling,Cardio,,,25.0,km,1:45:00,""
2016-03-16,Basketball,Cardio,,,0.0,m,3:00:00,""
2016-03-16,Cycling,Cardio,,,20.0,km,1:15:00,""
2016-03-17,Cycling,Cardio,,,36.0,km,2:00:00,""
2016-03-18,Military Bench Press,Chest,20.0,10,,,,""
2016-03-18,Military Bench Press,Chest,50.0,10,,,,""
2016-03-18,Military Bench Press,Chest,60.0,10,,,,""
2016-03-18,Military Bench Press,Chest,60.0,10,,,,""
2016-03-18,Military Bench Press,Chest,60.0,10,,,,""
2016-03-18,Military Bench Press,Chest,60.0,11,,,,""
2016-03-18,Military Bench Press,Chest,60.0,10,,,,""
2016-03-18,Military Bench Press,Chest,60.0,7,,,,""
2016-03-18,Lat Pulldown,Back,60.0,10,,,,""
2016-03-18,Lat Pulldown,Back,60.0,10,,,,""
2016-03-18,Lat Pulldown,Back,90.0,2,,,,""
2016-03-18,Lat Pulldown,Back,50.0,15,,,,""
2016-03-18,Lat Pulldown,Back,50.0,10,,,,""
2016-03-18,Lat Pulldown,Back,40.0,12,,,,""
2016-03-18,Lat Pulldown,Back,40.0,12,,,,""
2016-03-18,Lat Pulldown,Back,40.0,15,,,,""
2016-03-18,Abdominal,Abs,50.0,11,,,,""
2016-03-18,Abdominal,Abs,40.0,10,,,,""
2016-03-18,Abdominal,Abs,30.0,14,,,,""
2016-03-18,Abdominal,Abs,30.0,20,,,,""
2016-03-18,Abdominal,Abs,50.0,8,,,,""
2016-03-18,Abdominal,Abs,35.0,20,,,,""
2016-03-18,Abdominal,Abs,25.0,20,,,,""
2016-03-18,Abdominal,Abs,35.0,20,,,,""
2016-03-18,Seated Dumbbell Press,Shoulders,12.5,10,,,,""
2016-03-18,Seated Dumbbell Press,Shoulders,12.5,10,,,,""
2016-03-18,Seated Dumbbell Press,Shoulders,15.0,10,,,,""
2016-03-18,Seated Dumbbell Press,Shoulders,15.0,10,,,,""
2016-03-18,Seated Dumbbell Press,Shoulders,15.0,10,,,,""
2016-03-18,Seated Dumbbell Press,Shoulders,15.0,10,,,,""
2016-03-18,Seated Dumbbell Press,Shoulders,12.5,10,,,,""
2016-03-18,Seated Dumbbell Press,Shoulders,12.5,5,,,,""
2016-03-18,Dumbbell Overhead Triceps Extension,Triceps,15.0,10,,,,""
2016-03-18,Dumbbell Overhead Triceps Extension,Triceps,15.0,15,,,,""
2016-03-19,Basketball,Cardio,,,0.0,m,1:15:00,""
2016-03-19,Cycling,Cardio,,,31.0,km,2:00:00,""
2016-03-20,Lat Pulldown,Back,59.0,10,,,,""
2016-03-20,Lat Pulldown,Back,66.0,10,,,,""
2016-03-20,Lat Pulldown,Back,73.0,7,,,,""
2016-03-20,Lat Pulldown,Back,79.0,7,,,,""
2016-03-20,Lat Pulldown,Back,86.0,4,,,,""
2016-03-20,Lat Pulldown,Back,93.0,1,,,,""
2016-03-20,Lat Pulldown,Back,45.0,10,,,,""
2016-03-20,Lat Pulldown,Back,52.0,10,,,,""
2016-03-20,Military Bench Press,Chest,40.0,20,,,,""
2016-03-20,Military Bench Press,Chest,40.0,10,,,,""
2016-03-20,Military Bench Press,Chest,50.0,10,,,,""
2016-03-20,Military Bench Press,Chest,50.0,10,,,,""
2016-03-20,Leg Press,Legs,100.0,10,,,,""
2016-03-20,Military Bench Press,Chest,50.0,10,,,,""
2016-03-20,Leg Press,Legs,150.0,10,,,,""
2016-03-20,Military Bench Press,Chest,60.0,10,,,,""
2016-03-20,Military Bench Press,Chest,60.0,10,,,,""
2016-03-20,Leg Press,Legs,200.0,10,,,,""
2016-03-20,Leg Press,Legs,230.0,10,,,,""
2016-03-20,Leg Press,Legs,200.0,4,,,,""
2016-03-20,Leg Press,Legs,200.0,6,,,,""
2016-03-20,Shoulderpress,Shoulders,50.0,10,,,,""
2016-03-20,Shoulderpress,Shoulders,50.0,11,,,,""
2016-03-20,Shoulderpress,Shoulders,59.0,10,,,,""
2016-03-20,Shoulderpress,Shoulders,68.0,6,,,,""
2016-03-20,Shoulderpress,Shoulders,77.0,4,,,,""
2016-03-20,Shoulderpress,Shoulders,82.0,1,,,,""
2016-03-20,Shoulderpress,Shoulders,86.0,1,,,,""
2016-03-20,Cycling,Cardio,,,14.0,km,0:50:00,""
2016-03-21,Basketball,Cardio,,,0.0,m,1:15:00,""
2016-03-21,Cycling,Cardio,,,12.0,km,0:45:00,""
2016-03-29,Incline Barbell Bench Press,Chest,20.0,10,,,,""
2016-03-29,Incline Barbell Bench Press,Chest,50.0,10,,,,""
